label,v1,v2,v3,v4,v5,v6
nominal,0.7544,0.2862,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.4605,0.1491,-0.0056,0.7953,-0.3779,1.3487
nominal,-0.3271,-0.4437,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.0247,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.4617,-0.4348,1.0313,-0.1785,0.3627,0.8795
nominal,-0.1841,-0.4304,-0.0957,-0.0431,-0.3779,1.0349
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.3054,3.3562,-0.231,-0.8596,-0.3779,-0.9457
nominal,0.449,0.0208,0.2198,1.3451,0.2149,1.3244
nominal,0.4253,0.1757,-0.0056,1.0375,-0.3779,1.3792
nominal,-0.4841,-0.4038,2.4288,-0.8596,-0.3779,-0.9457
nominal,0.3643,-0.0234,-0.2761,0.8852,0.8214,1.1964
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3095,-0.0809,0.31,0.6063,-0.3779,0.4133
nominal,0.1909,-0.1959,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4775,-0.4525,1.392,-0.8596,-0.3779,-0.9457
anomaly,0.4644,-0.1871,-0.3211,2.2645,2.3665,1.3122
nominal,-0.094,-0.3065,0.4002,0.8928,1.4043,0.6388
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3252,-0.4481,0.9862,-0.8596,-0.3779,-0.9457
nominal,0.2083,0.1978,-0.0957,-0.8596,-0.3779,-0.9457
anomaly,0.3703,-0.0057,-0.5015,1.5611,5.2983,1.6138
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.4971,-0.3242,-0.4564,1.0371,-0.3779,1.044
nominal,0.6145,0.3437,-0.1859,1.1953,-0.3779,0.7911
nominal,-0.1685,-0.426,0.2198,0.459,0.6552,1.3091
nominal,0.5188,-0.4392,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.2525,-0.4127,-0.4564,1.3147,4.4717,1.6443
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3881,-0.0455,0.31,0.1459,-0.3779,1.1781
nominal,-0.0615,-0.2977,-0.3211,-0.8596,-0.3779,-0.9457
nominal,1.445,5.0549,0.0846,1.4983,-0.3779,0.6479
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.155,-0.28,-0.4113,0.3662,-0.3779,0.3402
nominal,-0.0329,-0.3021,1.0764,0.4198,0.3727,0.7668
nominal,0.5751,1.0338,0.4452,0.878,-0.3779,0.7942
nominal,-0.4213,-0.4348,0.0846,0.5561,-0.3779,0.5077
nominal,-0.4826,-0.4481,0.3551,-0.0979,1.0997,0.977
nominal,-0.0498,-0.2004,-0.231,1.1687,2.9363,1.1781
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1242,-0.0544,-0.1859,0.9232,-0.3779,0.8033
nominal,-0.018,-0.4348,-0.3211,0.5012,-0.3779,1.3548
anomaly,0.2029,-0.3375,-0.3662,1.4164,2.6612,1.5986
nominal,0.3335,-0.1605,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.4905,-0.4437,1.7526,-0.8596,-0.3779,-0.9457
anomaly,0.1934,-0.4038,-0.4113,1.5506,4.2067,1.3975
nominal,0.2576,-0.1473,-0.3211,1.1932,1.646,1.4158
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.48,0.1447,-0.231,1.186,-0.3779,1.2665
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4465,0.3084,0.0846,0.4189,-0.3779,1.0471
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.353,-0.0765,2.3838,-0.8596,-0.3779,-0.9457
nominal,0.2773,-0.165,-0.1859,1.1054,0.7101,1.1568
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.7165,3.5862,-0.3662,-0.8596,-0.3779,-0.9457
nominal,1.0605,0.5738,-0.4113,0.8978,1.431,0.7424
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.3451,0.4366,-0.3662,1.5139,1.05,1.1933
nominal,-0.2375,-0.1252,1.7977,0.7506,-0.3779,0.9526
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2094,-0.3331,0.1748,0.4848,-0.3779,0.9587
anomaly,0.2691,-0.2977,-0.4113,1.4552,-0.3779,1.6078
nominal,0.023,-0.3419,0.8059,0.4759,-0.3779,1.2451
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.5529,-0.4437,-0.0507,0.7679,-0.3779,0.9252
nominal,0.4058,0.4809,1.3018,-0.8596,-0.3779,-0.9457
nominal,1.1775,2.7413,-0.0507,1.4873,0.5483,0.9252
nominal,-0.1181,-0.4525,-0.231,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1499,0.0651,0.1748,1.3088,0.5411,0.9161
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,2.3773,0.5251,-0.5465,2.0194,10.9393,1.0014
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.787,0.6269,-0.2761,0.7113,-0.3779,0.5595
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,1.266,-0.1384,-0.1859,4.3688,0.4689,1.3152
nominal,0.0019,-0.2269,0.7157,0.5303,0.2897,1.3884
nominal,0.227,-0.0632,0.5354,1.3848,-0.3779,0.5138
nominal,1.351,0.7109,-0.3211,0.6873,0.7956,0.8246
nominal,1.6821,0.0518,-0.5465,1.5979,-0.3779,0.4316
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1707,-0.4038,0.7608,0.4029,0.3277,1.2787
nominal,0.5496,0.1314,-0.4113,0.5324,2.5143,1.2116
anomaly,-0.1777,-0.4525,-0.3211,0.6527,-0.3779,1.2482
nominal,0.1519,-0.2136,-0.0056,0.4232,-0.3779,1.1019
nominal,0.9284,-0.3065,-0.231,-0.8596,-0.3779,-0.9457
nominal,-0.0207,-0.1871,1.6624,-0.8596,-0.3779,-0.9457
nominal,-0.1418,-0.2844,-0.1859,0.3354,-0.3779,1.4859
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1601,-0.4525,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.3032,-0.0146,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.7727,0.7374,0.3551,0.6797,0.4281,0.7546
anomaly,4.6939,1.1665,-0.3211,4.5616,0.9818,1.1568
nominal,0.6188,0.7463,0.3551,0.851,0.3934,1.2665
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3718,-0.4215,0.4452,0.1481,1.5855,0.8186
nominal,0.0655,-0.1075,0.5354,0.4265,0.1463,1.1355
nominal,0.0605,-0.3685,0.0395,1.2367,0.6215,1.1507
nominal,0.7653,5.046,-0.1408,-0.8596,-0.3779,-0.9457
nominal,0.1926,-0.4525,0.4002,-0.8596,-0.3779,-0.9457
nominal,0.0273,-0.2092,0.5354,-0.1241,0.7202,0.9892
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4589,-0.4171,0.1297,0.5324,2.3779,0.9222
nominal,-0.1552,-0.3552,0.2649,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1613,-0.3994,0.851,0.4759,-0.3779,1.2817
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.9037,3.4757,-0.0507,1.235,0.1035,0.5535
nominal,-0.1145,-0.1163,0.851,1.8438,-0.3779,0.6449
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6796,1.3214,0.2198,0.754,-0.3779,0.8886
nominal,-0.042,-0.1605,0.7157,1.1438,0.5598,0.9465
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0893,-0.4127,0.8961,0.6776,0.1859,1.2421
nominal,0.2542,-0.2933,0.4002,1.6763,-0.3779,0.8917
nominal,-0.2182,-0.3685,0.0846,0.578,0.6125,1.7967
nominal,0.2212,-0.2357,0.0395,1.4173,-0.3779,1.3548
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0908,0.6932,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.3183,-0.4437,0.5805,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0532,-0.4525,0.4002,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.179,-0.4083,-0.2761,0.9143,1.3887,1.233
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0415,-0.3198,-0.2761,0.6029,1.946,0.8551
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0608,-0.3286,-0.231,0.9662,1.7771,0.8886
nominal,0.5573,0.1757,-0.1859,1.232,0.9731,1.0958
nominal,-0.5883,-0.3817,1.9329,-0.8596,-0.3779,-0.9457
nominal,0.8681,1.1887,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.3184,-0.3463,5.0436,0.6742,0.4098,0.8582
nominal,0.0754,-0.2534,0.6707,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1094,-0.019,0.4903,0.8084,0.3424,1.1537
nominal,1.1233,5.0858,-0.3662,1.4531,-0.3779,0.6418
nominal,-0.1546,-0.3552,-0.3211,0.7173,2.8914,1.1019
nominal,2.0726,4.3073,-0.3662,1.4008,1.2905,0.7363
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1685,0.7905,0.2198,0.3582,-0.3779,0.6967
nominal,-0.3474,-0.426,1.9329,0.4666,-0.3779,0.6388
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.6469,-0.4525,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2547,0.2066,-0.1859,1.1042,1.2163,1.3823
nominal,-0.2627,-0.4481,0.8059,0.7607,-0.3779,1.4798
nominal,1.0078,3.2368,-0.3211,0.5772,0.5395,0.5656
nominal,-0.0703,-0.0765,1.5272,0.708,-0.3779,1.4432
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0932,-0.4304,0.3551,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6841,0.2995,0.2198,0.5502,0.4244,1.0197
nominal,2.8832,-0.4437,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.7336,-0.3596,-0.3211,1.8409,1.9286,1.3427
nominal,-0.2239,-0.249,1.392,1.0687,-0.3779,1.4767
nominal,0.2725,0.1049,0.9862,-0.8596,-0.3779,-0.9457
nominal,-0.0491,-0.4392,-0.231,0.6548,1.3672,1.4066
nominal,-0.2341,-0.3331,0.4452,0.4945,0.3319,1.3122
nominal,1.2431,1.777,-0.2761,1.286,-0.3779,0.8429
nominal,1.7765,3.6305,-0.4113,1.6333,-0.3779,0.1025
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2414,-0.0411,-0.0957,0.8286,-0.3779,0.654
nominal,0.6492,0.4366,-0.2761,1.4139,1.5996,1.3152
nominal,0.2012,0.0562,-0.0957,0.8759,-0.3779,1.1659
nominal,-0.123,-0.4525,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.2441,-0.4215,0.0395,0.97,0.8365,0.9222
nominal,-0.0203,-0.3817,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.366,-0.426,-0.1408,0.508,1.4955,1.4828
nominal,0.4729,-0.0588,-0.3211,1.3168,-0.3779,1.108
nominal,0.4172,-0.1163,-0.231,-0.8596,-0.3779,-0.9457
nominal,-0.4355,-0.426,1.9329,-0.1287,0.1088,1.0288
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1795,-0.3906,0.31,0.8772,0.531,1.3396
nominal,0.167,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.5854,0.3968,-0.3662,1.7586,2.9943,1.2269
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4792,1.631,0.0395,1.8244,-0.3779,1.0654
nominal,-0.2448,-0.4304,0.7608,2.0067,-0.3779,0.6083
nominal,0.105,-0.4038,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.9025,2.5467,-0.1408,0.9189,-0.3779,0.6967
nominal,0.6633,0.242,-0.0056,-0.8596,-0.3779,-0.9457
nominal,0.0185,-0.2048,-0.231,0.6637,1.7799,1.1141
nominal,0.6286,1.0338,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2576,-0.3419,0.4903,0.7776,0.8442,1.1781
nominal,0.9634,-0.4437,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.5126,-0.4481,3.2854,-0.8596,-0.3779,-0.9457
nominal,0.0833,-0.4038,-0.231,0.6232,-0.3779,1.2787
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4525,2.0231,-0.8596,-0.3779,-0.9457
nominal,-0.054,-0.2667,0.5805,0.4734,-0.3779,1.303
nominal,-0.2044,-0.2933,-0.1408,-0.3001,-0.3779,0.462
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.156,2.8387,-0.3662,0.84,-0.3779,0.3584
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0654,-0.364,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.2078,-0.3021,0.1748,0.5113,1.7511,0.8155
nominal,0.0986,-0.019,0.6256,0.7274,0.3624,1.1751
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.2013,3.8826,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.5422,0.0341,0.0846,0.7054,0.2366,0.9191
nominal,0.5591,0.1403,0.5805,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1506,-0.4392,-0.0507,-0.8596,-0.3779,-0.9457
nominal,0.6389,2.3476,0.2198,1.2426,-0.3779,1.2695
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,2.5135,4.931,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.1358,-0.4215,1.0313,1.0097,-0.3779,0.7728
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1862,-0.4171,-0.3662,0.7038,2.769,1.2147
nominal,0.9841,1.1798,0.0395,0.7679,-0.3779,0.6053
nominal,0.2473,-0.2269,0.5354,0.751,0.3299,1.3274
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,4.5854,-0.3685,-0.5015,-0.8596,-0.3779,-0.9457
nominal,0.798,1.5558,-0.3211,1.1974,1.1747,0.9435
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2393,-0.2136,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.6606,0.4278,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5618,0.4676,-0.0957,1.0738,-0.3779,1.4859
nominal,1.0493,3.0864,-0.2761,1.1637,1.5061,0.5504
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.1377,3.1749,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.0925,-0.3021,1.7075,0.2763,0.1208,1.4432
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.5054,-0.395,-0.0056,1.2181,1.0805,1.6017
nominal,0.4834,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.5236,2.675,-0.3662,0.8329,1.3917,0.6753
nominal,1.4203,0.6799,0.6707,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.1609,0.096,-0.0507,1.7687,0.1262,1.1172
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5913,1.2462,-0.1859,0.5624,0.4898,0.6357
nominal,-0.0549,-0.1119,0.1748,0.2097,0.7559,1.2573
nominal,-0.2102,-0.3994,0.5805,-0.8596,-0.3779,-0.9457
nominal,0.5684,0.3614,-0.4113,0.9046,2.5643,1.0867
nominal,-0.0318,-0.4525,-0.3211,0.3658,-0.3779,0.9587
nominal,0.174,-0.4525,-0.3662,1.2282,2.3084,0.7241
nominal,0.0818,-0.3198,-0.2761,-0.8596,-0.3779,-0.9457
nominal,1.1152,0.6092,0.0395,1.454,-0.3779,0.9161
nominal,0.1811,-0.0323,1.3018,0.2704,0.0659,1.236
nominal,-0.3418,-0.4525,0.0395,1.0624,-0.3779,0.4072
nominal,-0.1396,-0.3375,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.4604,0.4853,-0.4113,4.5443,1.5834,1.1476
nominal,-0.0178,-0.3154,-0.2761,0.7253,2.4601,1.3152
nominal,1.2461,1.3921,0.4002,-0.8596,-0.3779,-0.9457
nominal,-0.1154,-0.3596,0.2198,-0.8596,-0.3779,-0.9457
nominal,0.0845,-0.426,-0.3662,1.4903,2.451,1.172
nominal,-0.1314,-0.3906,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2182,-0.4171,0.3551,-0.8596,-0.3779,-0.9457
nominal,-0.1626,-0.426,-0.0056,1.0151,-0.3779,1.2726
nominal,0.3196,0.2332,-0.3211,1.1628,-0.3779,1.108
nominal,-0.1496,-0.3109,1.1665,0.6624,-0.3779,1.2756
nominal,0.8703,5.0814,-0.3662,0.6898,-0.3779,0.1878
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1269,0.1624,-0.0957,-0.8596,-0.3779,-0.9457
nominal,1.3884,3.8561,-0.1859,1.2586,-0.3779,0.5656
nominal,0.4839,0.3261,-0.3211,0.2578,1.7553,1.0318
nominal,-0.1336,-0.1605,0.7608,0.4194,-0.3779,0.974
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3222,0.5649,-0.3662,0.7261,3.5478,1.0258
nominal,0.3061,-0.2402,-0.4113,0.3624,-0.3779,0.8764
nominal,0.6357,2.8387,0.5805,1.7118,0.4461,0.7485
nominal,-0.1154,-0.3729,0.0395,-0.8596,-0.3779,-0.9457
nominal,8e-04,-0.3773,-0.1859,0.7645,-0.3779,1.2878
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4304,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2707,-0.4525,-0.1859,1.04,-0.3779,0.9648
nominal,0.4511,0.1226,0.6256,0.421,-0.3779,1.2482
nominal,-0.0603,-0.3817,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.0781,-0.0455,1.2567,0.6822,0.1424,1.2086
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1226,-0.2136,-0.3211,0.8873,-0.3779,1.3213
anomaly,4.1665,0.6578,-0.3662,4.9422,1.4849,1.3914
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4766,0.2287,-0.3662,-0.8596,-0.3779,-0.9457
nominal,1.32,5.0505,-0.0056,1.6379,-0.3779,0.7332
nominal,0.466,0.2509,0.1297,1.4822,-0.3779,1.108
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1721,-0.3242,0.0395,0.5476,1.4033,1.2208
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.0688,1.6487,-0.1408,0.8544,-0.3779,0.6631
nominal,-0.0915,-0.3463,-0.0056,0.3514,0.7046,1.2512
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3693,-0.4481,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.4705,0.5163,-0.3662,1.635,-0.3779,1.0989
nominal,0.2021,0.1004,1.9329,0.0497,0.0036,0.8704
nominal,0.3672,-0.1473,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.5971,0.2287,-0.1408,0.878,-0.3779,0.6875
nominal,0.1702,-0.3109,-0.2761,0.1468,-0.3779,0.8704
nominal,-0.3691,-0.3773,2.8796,0.3016,0.0971,0.9039
nominal,0.1475,0.1845,0.4903,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4655,-0.4525,-0.5916,0.0864,-0.3779,0.718
nominal,0.0293,-0.4525,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.1824,-0.1827,0.4903,0.6438,-0.3779,1.4188
nominal,0.1518,-0.165,-0.1859,0.8012,4.8948,1.2208
nominal,0.6077,0.7153,-0.3662,-0.8596,-0.3779,-0.9457
nominal,0.0081,-0.4171,0.2649,0.9151,0.6342,1.0318
nominal,0.0069,-0.1163,-0.1859,0.2067,1.5363,1.2116
nominal,-0.0628,0.0297,0.4903,0.7932,0.615,0.9191
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.3329,1.8522,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2024,-0.0721,-0.0056,1.0919,0.7887,1.169
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3081,-0.3861,-0.1859,0.4016,0.8854,0.9861
nominal,1.0722,0.5384,0.2198,-0.8596,-0.3779,-0.9457
nominal,-0.5303,-0.4525,0.0395,-0.1836,-0.3779,0.9587
nominal,0.4153,3.5686,1.6174,0.5059,-0.3779,0.4224
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0,-0.4083,0.0395,0.5957,0.696,0.9526
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.073,0.5915,-0.1859,1.1704,0.3074,0.849
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.135,-0.3198,0.4452,0.6565,0.2794,1.2756
nominal,0.1533,-0.0721,2.9698,0.3367,-0.3779,0.91
nominal,-0.0083,-0.2225,1.0313,-0.0482,0.4446,0.5169
nominal,-0.2827,-0.2402,3.7362,1.5658,-0.3779,0.3889
nominal,1.5714,3.0864,-0.4113,1.5911,-0.3779,0.5443
nominal,-0.4577,-0.4481,8.4247,-0.8596,-0.3779,-0.9457
nominal,-0.0591,-0.4481,0.2198,-0.8596,-0.3779,-0.9457
nominal,-0.2194,-0.364,-0.0056,0.2649,-0.3779,1.2269
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2256,-0.3994,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4116,-0.4525,0.1297,0.3092,1.1584,0.8307
nominal,0.1885,0.0252,-0.1859,0.5202,-0.3779,0.5778
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3999,-0.3286,0.6256,-0.3984,-0.3779,0.7637
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
