ground.truth,v1,v2,v3,v4,v5,v6
nominal,0.1394,-0.2446,0.3551,-0.8596,-0.3779,-0.9457
nominal,0.0545,0.0297,0.7608,-0.0207,-0.3779,1.2634
nominal,-0.0527,-0.4437,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.3908,-0.3375,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.3156,-0.4525,-0.1859,0.9662,1.5248,0.9435
nominal,0.4392,0.4499,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.6770,2.1884,0.4002,2.2671,-0.3779,0.9039
nominal,-0.1613,-0.3331,1.9329,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0566,-0.2446,1.1215,0.8738,-0.3779,1.3122
nominal,0.3335,-0.1605,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2232,-0.3817,-0.2310,1.1924,0.8258,0.9922
nominal,0.4058,2.6484,-0.1859,0.8877,1.8533,0.5656
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3918,-0.1915,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.0459,-0.4525,-0.1859,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1836,0.3924,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.5956,-0.4127,2.3838,0.8873,-0.3779,0.8460
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4140,-0.4525,2.6092,-0.1199,-0.1209,1.1903
nominal,-0.1181,-0.4525,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4460,0.0164,0.3551,1.4071,1.2631,1.0867
nominal,-0.1001,-0.2667,-0.4113,0.7396,-0.3779,0.8886
nominal,-0.4582,-0.3906,0.2198,1.2510,-0.3779,1.0623
anomaly,0.8727,-0.1694,-0.5015,2.0557,6.5452,1.4066
nominal,-0.0117,-0.3729,-0.1859,1.0232,-0.3779,0.6906
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1819,-0.4171,-0.4113,0.9417,-0.3779,1.5346
nominal,0.8628,1.9672,0.1748,1.1552,-0.3779,0.7454
nominal,-0.0129,-0.2756,0.8510,0.7962,0.3154,1.0349
nominal,0.1294,-0.2844,0.4903,0.5346,-0.3779,1.3213
anomaly,1.0217,-0.2711,-0.4113,5.4785,-0.3779,0.7972
nominal,0.3488,-0.4437,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.1978,-0.3109,-0.0056,-0.8596,-0.3779,-0.9457
nominal,0.2673,-0.2269,-0.0957,1.4063,-0.3779,1.1964
nominal,0.0867,0.7861,0.1297,0.8949,-0.3779,1.0471
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3711,-0.4525,0.5354,-0.8596,-0.3779,-0.9457
nominal,-0.0014,-0.3685,0.1297,1.1118,-0.3779,1.1294
nominal,0.6077,0.7153,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3337,0.5251,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1719,-0.2225,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.4057,-0.4171,0.6256,0.4700,0.5551,1.4036
nominal,0.2019,-0.0411,-0.3211,1.6464,2.7314,1.2939
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.3551,4.9576,-0.2761,0.9130,-0.3779,0.3249
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2707,0.3216,0.1297,0.6059,-0.3779,0.7363
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0827,-0.0190,0.2198,0.3717,0.8491,1.2543
nominal,0.2138,-0.2136,-0.2310,-0.8596,-0.3779,-0.9457
nominal,2.2389,-0.4348,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.8903,-0.3906,-0.5015,2.4920,5.1300,1.2055
nominal,0.4031,-0.4525,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.3938,-0.4481,0.4002,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2441,1.9539,-0.4564,-0.8596,-0.3779,-0.9457
nominal,1.6330,4.6789,-0.4564,1.4603,1.2449,0.3005
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6450,0.5782,0.0395,1.6312,-0.3779,1.5072
nominal,0.1853,-0.3242,0.0395,1.4721,-0.3779,0.5717
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2495,-0.4083,3.4206,0.0767,-0.3779,0.9282
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1982,-0.4481,0.2649,-0.8596,-0.3779,-0.9457
nominal,0.3428,-0.3463,-0.0507,2.1253,-0.3779,0.9861
nominal,0.0305,-0.1163,1.3920,-0.1296,-0.3779,1.2848
nominal,0.0471,-0.3861,0.0846,0.9624,-0.3779,1.6047
nominal,0.7358,-0.4525,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.2429,-0.1473,-0.1408,0.7455,1.3515,1.4310
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.5209,-0.3685,6.0804,1.0805,0.1265,0.6235
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0998,-0.2313,0.4002,0.6156,0.8358,1.1659
nominal,6.9306,-0.4392,-0.5015,-0.8596,-0.3779,-0.9457
nominal,0.0991,0.1712,1.0313,0.3248,0.0393,1.1080
nominal,-0.1643,-0.0588,2.0682,1.2244,0.2314,1.1172
nominal,-0.1989,-0.4260,0.6707,0.4447,-0.3779,0.6571
anomaly,-0.2249,-0.4260,-0.2761,1.5535,4.0607,1.1050
nominal,0.0434,-0.3596,-0.1859,0.8945,1.1114,1.3030
nominal,0.0901,-0.2490,-0.0507,0.6924,-0.3779,1.1598
nominal,0.6260,0.2641,-0.1859,0.8320,-0.3779,1.1873
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0220,-0.4304,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.3200,0.7286,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.9587,0.6003,0.2649,1.3974,-0.3779,1.3366
nominal,0.4135,0.3349,0.0846,0.3873,1.0099,1.1690
nominal,1.8549,4.5373,-0.0957,0.8531,-0.3779,0.3280
nominal,0.4182,0.1447,-0.4564,-0.8596,-0.3779,-0.9457
nominal,1.3756,2.6661,-0.1859,1.2371,-0.3779,0.7728
nominal,0.7056,1.7681,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.0562,-0.4481,-0.3211,1.1675,-0.3779,1.0197
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8933,-0.4437,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.0549,0.0695,0.0846,0.1464,-0.3779,0.6388
nominal,0.5239,-0.0898,0.4452,0.6358,0.2661,1.2055
nominal,0.1279,-0.4392,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.1087,-0.4525,-0.1408,0.9805,1.3273,1.0379
nominal,-0.4656,-0.4437,0.8961,-0.8596,-0.3779,-0.9457
nominal,1.0442,0.2066,-0.1408,1.2451,0.5673,1.0562
nominal,-0.0542,-0.4348,0.1748,0.5012,-0.3779,0.9557
nominal,0.0923,-0.3242,-0.3662,-0.8596,-0.3779,-0.9457
nominal,0.1763,-0.0367,-0.1408,1.5409,-0.3779,1.2055
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.4521,-0.3994,-0.4564,1.2835,3.8429,1.4554
nominal,-0.0219,-0.1384,1.6174,2.2118,-0.3779,0.5565
nominal,-0.3047,-0.4525,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3579,0.3836,0.0395,0.2565,-0.3779,1.1355
nominal,0.3527,-0.0455,0.0395,0.1797,-0.3779,0.9191
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2939,-0.3419,-0.0957,0.8434,-0.3779,1.0928
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0899,-0.4437,0.7157,-0.8596,-0.3779,-0.9457
nominal,-0.2011,-0.4437,0.0395,0.7616,0.6035,0.8307
anomaly,2.3773,0.5251,-0.5465,2.0194,10.9393,1.0014
nominal,0.6081,2.1884,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.3105,-0.4348,0.6256,0.4974,0.8994,0.8460
nominal,1.1840,2.4450,-0.4113,0.8101,0.8541,0.3219
nominal,-0.3091,-0.4392,-0.1859,0.6848,1.8240,1.0715
nominal,-0.0800,-0.4304,0.0395,0.8616,-0.3779,0.7759
nominal,-0.0544,-0.4525,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.0991,-0.2800,-0.0056,1.5780,0.9032,1.6809
nominal,0.7924,0.0252,-0.3662,-0.8596,-0.3779,-0.9457
nominal,0.2180,0.4322,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.2285,-0.3906,1.9329,0.0139,-0.3779,0.7454
nominal,-0.1980,-0.3861,-0.1859,0.5767,-0.3779,1.1202
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1519,-0.1163,4.1870,1.1371,-0.3779,0.5870
nominal,0.5193,0.2862,-0.0507,0.8071,-0.3779,0.9618
nominal,0.4201,-0.0013,-0.0056,-0.8596,-0.3779,-0.9457
nominal,0.9909,1.7770,-0.1408,1.0194,0.2801,0.3645
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,0.2588,-0.1915,-0.5015,1.2670,3.6908,1.4828
nominal,0.2969,-0.3154,-0.0056,0.7464,0.6184,1.1476
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6299,-0.1207,-0.4564,1.4869,2.6602,1.3731
nominal,-0.4218,-0.3994,3.6460,-0.8596,-0.3779,-0.9457
nominal,-0.1050,-0.3729,0.0846,0.5088,1.2685,1.3030
nominal,0.3361,0.3924,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.6223,0.1447,0.3100,0.2531,-0.3779,1.1294
nominal,-0.0630,-0.2800,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.1953,-0.3817,0.4002,-0.8596,-0.3779,-0.9457
nominal,-0.0249,-0.2667,-0.0507,0.4991,0.6892,1.3579
nominal,1.2394,1.3037,-0.2761,1.2038,-0.3779,0.9404
nominal,0.1203,0.3261,-0.1408,0.4818,1.4240,0.9252
nominal,0.7031,-0.4038,-0.5015,-0.8596,-0.3779,-0.9457
nominal,0.3901,0.3836,0.5354,0.1675,0.3266,0.8521
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4089,0.3968,-0.1408,1.1936,0.8970,1.0867
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2581,-0.2490,1.8879,0.6379,0.3862,1.1781
nominal,0.9733,0.8746,-0.0957,0.9831,-0.3779,0.7180
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8791,-0.4392,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.1662,-0.2446,0.2198,0.7801,0.5285,1.1263
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0644,0.3791,1.9329,0.6907,-0.3779,0.7546
nominal,0.1680,0.4366,-0.3662,0.7700,2.7042,1.1019
nominal,1.2187,0.6180,-0.2310,1.0831,0.6407,0.7576
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1492,-0.3375,0.4903,0.5848,0.3021,1.0105
nominal,0.1301,-0.1738,0.3551,0.6544,0.1424,1.0623
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2222,-0.4171,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.2873,-0.4525,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,2.0377,1.3744,-0.1859,0.6329,0.3862,0.5138
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1816,-0.3817,0.8961,0.6160,0.0884,1.0593
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5127,0.3261,-0.1859,0.9987,0.7392,1.1659
nominal,-0.3201,-0.4481,-0.3662,0.1215,-0.3779,1.2391
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4495,-0.3861,0.8961,0.2042,0.4261,1.2512
nominal,-0.0962,-0.3817,-0.2761,0.6565,-0.3779,1.3152
nominal,-0.1326,-0.4392,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.2487,-0.4127,0.5354,0.7396,0.6608,1.0258
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0637,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3240,-0.1163,0.3100,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4348,3.6460,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1518,-0.1871,1.1215,-0.8596,-0.3779,-0.9457
nominal,0.9245,1.1621,-0.3211,1.7527,2.0380,0.9831
nominal,0.5188,0.2995,0.3100,1.8405,0.2392,1.2025
nominal,0.1953,0.2066,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.3940,-0.4260,0.4002,0.9502,1.0975,0.6144
nominal,0.4477,0.0960,-0.3662,-0.8596,-0.3779,-0.9457
nominal,1.5178,0.8790,-0.0957,1.3202,0.5505,0.8917
nominal,-0.5175,-0.4348,2.2034,0.0143,-0.3779,1.4615
nominal,0.9145,4.7054,-0.3211,0.5700,2.6705,0.1451
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0208,-0.2800,1.2116,0.8898,-0.3779,0.9100
nominal,0.3908,0.2464,-0.3211,-0.8596,-0.3779,-0.9457
nominal,6.4142,-0.4215,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.1240,-0.3419,0.3100,0.1358,-0.3779,1.4554
nominal,0.5742,1.6797,-0.2310,1.2755,-0.3779,1.3792
nominal,0.0107,-0.1428,0.2198,1.0877,0.7931,1.1598
nominal,-0.0893,-0.2844,0.9411,1.1548,-0.0043,1.3548
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,2.3112,0.1757,-0.2310,0.8464,0.5598,0.8734
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3999,-0.4392,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.1948,-0.3154,-0.1408,0.8911,2.0163,1.2573
nominal,0.3457,0.1535,0.4452,0.8202,-0.3779,1.2634
nominal,0.2434,0.3703,1.7526,0.4991,-0.0589,0.5748
nominal,-0.1823,-0.4215,0.6707,-0.8596,-0.3779,-0.9457
anomaly,3.9066,0.9232,-0.5465,2.3384,10.7334,0.7149
nominal,-0.0115,-0.3994,-0.0507,2.1219,-0.3779,0.9130
nominal,-0.1724,-0.0500,11.7607,0.7616,-0.0810,0.7454
nominal,0.4197,0.3703,0.4452,1.1485,-0.3779,0.9526
nominal,-0.0420,-0.1605,0.7157,1.1438,0.5598,0.9465
nominal,-0.2310,-0.4481,1.2116,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6101,0.7905,-0.3211,0.7168,-0.3779,0.7302
nominal,0.1775,0.3659,-0.1859,-0.8596,-0.3779,-0.9457
nominal,1.2158,0.9055,-0.0957,0.6679,-0.3779,0.9039
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3252,-0.2933,0.6707,1.0569,-0.3779,1.3914
anomaly,0.4092,-0.3685,-0.4564,1.5535,4.0607,1.5651
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5617,0.7021,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2090,-0.3154,-0.2310,1.1101,-0.3779,1.0105
nominal,0.7621,1.2992,-0.5015,0.8877,2.6840,0.6662
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3877,-0.4481,-0.1859,0.3324,-0.3779,1.4889
nominal,0.6892,4.0330,1.2567,1.0835,-0.3779,0.4499
nominal,0.3643,-0.0234,-0.2761,0.8852,0.8214,1.1964
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4373,0.1447,-0.1859,1.3633,1.2531,1.3945
nominal,-0.2048,0.0208,1.5272,-0.8596,-0.3779,-0.9457
nominal,1.8331,4.9708,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.2834,-0.3596,0.1748,0.2008,0.4691,1.1568
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2598,-0.3508,1.5723,0.0607,0.3467,1.0958
nominal,0.5227,0.7286,0.0846,0.5540,-0.3779,0.8307
nominal,-0.0224,-0.2844,1.0313,1.3308,-0.3779,1.2726
nominal,0.9467,2.0645,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.1795,-0.3198,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.1145,-0.2623,0.6707,1.0679,0.0241,1.3487
nominal,-0.4477,-0.3773,1.5723,0.3455,-0.3779,1.3061
nominal,-0.0515,-0.4215,-0.0957,0.7865,1.1175,1.7814
nominal,-0.3330,-0.4304,0.2198,1.0810,1.1036,0.5687
nominal,-0.5593,-0.4525,3.1501,0.7185,0.8074,0.6083
nominal,0.0872,-0.1030,0.6707,1.1464,0.3712,1.1202
nominal,-0.1768,-0.3596,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3628,0.6313,0.0395,0.0628,-0.3779,0.6631
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2607,-0.3994,-0.2310,0.0734,-0.3779,0.4773
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1855,-0.4127,-0.0056,0.0016,1.2940,0.9008
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.1559,1.0736,-0.4113,2.3540,-0.3779,0.8551
nominal,0.2547,-0.2004,0.9411,0.4265,0.3761,1.1720
nominal,0.6271,0.1668,-0.1859,0.6759,-0.3779,1.1202
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3101,-0.4215,-0.5916,0.1599,-0.3779,0.6875
nominal,1.0586,2.8342,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.1074,-0.3861,-0.1408,-0.8596,-0.3779,-0.9457
nominal,0.8891,1.0869,0.0846,0.7831,1.0313,0.9983
nominal,0.2429,0.7507,0.7608,-0.8596,-0.3779,-0.9457
nominal,-0.4270,-0.4348,1.3018,1.1941,-0.3779,0.2792
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1828,0.0031,0.2649,1.8198,1.2547,1.0532
anomaly,0.6027,-0.0765,-0.4564,1.8447,3.0684,1.5407
nominal,0.3438,-0.0146,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.3073,-0.4525,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.1712,-0.3685,0.5805,1.2974,-0.3779,0.9526
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3659,-0.3729,2.9698,-0.8596,-0.3779,-0.9457
nominal,0.3437,0.6313,-0.3211,0.5485,-0.3779,0.9679
nominal,2.7953,3.3739,-0.4113,1.9755,1.2399,0.5931
anomaly,-0.2309,-0.3994,-0.3662,2.3274,6.2721,1.2330
nominal,-0.5197,-0.3508,2.1583,0.5514,0.3474,1.1781
nominal,-0.1057,-0.4260,-0.0056,0.5957,0.6960,0.9039
nominal,-0.0112,-0.1561,1.3018,0.8303,0.1397,1.2299
nominal,0.1692,0.0474,0.7157,-0.8596,-0.3779,-0.9457
nominal,0.5856,0.7507,-0.2761,0.7248,-0.3779,1.0166
nominal,0.1519,-0.1738,-0.3211,0.4400,-0.3779,1.1507
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0879,0.7596,0.5354,-0.8596,-0.3779,-0.9457
nominal,-0.1011,-0.2800,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.0573,-0.3861,0.8510,1.3886,-0.3779,0.8033
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.4560,0.7109,0.0846,0.4105,-0.3779,0.9039
nominal,0.1518,-0.2667,-0.0957,0.6932,-0.3779,1.1263
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1838,0.4411,0.7608,-0.8596,-0.3779,-0.9457
nominal,0.5039,0.7109,0.7608,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7946,2.4538,-0.3662,0.8907,2.8571,1.0776
nominal,-0.5354,-0.4525,0.5805,0.2687,0.6165,0.9435
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1743,-0.3729,-0.2761,0.7877,1.7953,1.1080
nominal,-0.3440,-0.4348,-0.0957,-0.8596,-0.3779,-0.9457
nominal,-0.2149,-0.4127,0.0395,0.8063,-0.3779,1.5346
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.9750,0.9055,0.0395,0.9886,-0.3779,0.7668
nominal,-0.1126,-0.1340,0.9862,1.5287,1.0500,0.9770
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1509,-0.0323,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.4079,0.2464,-0.1408,0.0367,0.8946,0.6723
nominal,0.5991,0.2995,0.3551,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.9609,-0.4525,0.1297,-0.8596,-0.3779,-0.9457
nominal,-0.2075,-0.4525,-0.3211,0.9940,2.0978,0.8886
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
