label,x1,x2,x3,x4,x5,x6,x7,x8
nominal,55.2,43.9,1015.1,12.7,3.3,9.9,61.9,48.9
nominal,55.1,41.6,1023.0,14.1,4.4,14.0,72.9,39.9
nominal,55.7,45.1,1018.4,9.8,1.7,8.0,72.0,39.9
nominal,59.5,43.6,1018.4,15.0,4.3,8.0,72.9,45.0
nominal,57.2,50.1,1010.1,8.1,1.1,4.9,74.8,45.9
nominal,67.5,55.8,1014.0,15.0,6.4,15.0,79.9,57.9
nominal,63.0,43.2,1015.3,15.0,4.6,12.8,81.0,50.0
nominal,59.2,46.1,1014.2,14.6,7.0,15.0,63.9,54.9
nominal,53.0,35.5,1016.8,15.0,3.6,8.0,66.9,39.9
nominal,60.6,42.1,1014.8,15.0,1.3,4.9,74.8,46.9
nominal,62.9,48.3,1013.3,15.0,9.4,15.9,72.0,54.0
nominal,59.8,44.6,1023.0,15.0,4.3,11.8,73.9,47.8
nominal,65.1,49.5,1021.6,15.0,3.7,14.0,77.0,52.9
nominal,61.9,55.0,1019.5,13.2,7.2,11.8,72.9,55.9
nominal,59.4,45.5,1019.4,15.0,7.6,17.9,72.0,47.8
nominal,58.6,48.9,1017.6,15.0,2.6,9.9,68.9,48.9
nominal,71.4,44.8,1006.6,15.0,11.3,19.8,83.8,61.0
nominal,71.9,49.3,1014.8,15.0,1.1,7.0,82.9,55.9
nominal,69.9,57.7,1019.4,15.0,4.8,10.9,81.9,55.9
nominal,69.8,53.6,1020.5,15.0,4.1,10.9,81.9,57.9
nominal,79.5,64.0,1011.7,15.0,12.3,15.9,91.9,70.9
nominal,68.3,60.5,1016.2,14.9,1.7,5.8,82.9,56.8
nominal,76.8,64.5,1015.7,15.0,2.1,7.0,86.0,65.8
nominal,79.1,66.9,1013.0,15.0,5.8,12.8,88.0,70.0
nominal,68.8,50.6,1017.3,15.0,2.9,8.0,79.9,56.8
nominal,74.9,59.8,1016.1,15.0,3.7,8.0,86.9,63.9
nominal,75.0,61.8,1011.2,15.0,2.0,5.8,86.0,61.9
nominal,76.9,70.1,1008.4,14.4,7.8,15.0,90.9,70.0
nominal,76.2,70.3,1009.7,15.0,4.2,12.8,82.9,68.0
nominal,80.8,73.5,1005.1,15.0,9.9,18.8,90.0,73.9
nominal,72.0,62.9,1009.5,15.0,4.0,11.8,81.9,64.9
anomaly,75.1,68.2,1011.1,13.1,8.4,39.8,83.8,65.8
nominal,70.2,59.5,1016.8,15.0,4.6,10.9,77.0,63.0
anomaly,77.5,72.5,1012.3,12.8,5.5,15.0,81.9,72.9
nominal,76.5,69.6,1018.6,14.6,2.6,8.0,81.9,70.9
anomaly,70.9,66.0,1019.9,14.1,4.8,11.8,81.0,64.9
anomaly,70.9,70.0,1014.2,9.5,7.8,16.9,77.9,68.0
anomaly,71.4,68.1,1011.6,10.6,7.2,21.0,79.9,64.9
anomaly,75.9,65.9,1010.6,14.0,8.1,29.9,84.9,68.9
nominal,75.1,61.7,1015.9,15.0,5.8,11.1,84.0,63.0
nominal,75.9,66.2,1019.6,15.0,1.8,4.9,86.0,65.8
nominal,80.4,71.5,1017.2,15.0,6.4,11.8,90.9,72.0
nominal,79.6,69.3,1014.9,11.4,5.9,10.9,84.9,75.9
nominal,72.2,56.4,1016.3,15.0,3.7,8.9,81.9,61.0
nominal,64.7,52.0,1024.0,15.0,3.2,8.0,74.8,54.0
nominal,66.4,57.1,1018.2,12.8,3.0,7.0,73.9,57.9
nominal,67.6,58.2,1017.6,15.0,4.9,9.9,79.9,59.9
nominal,73.3,65.8,1017.5,14.6,7.4,14.0,83.8,64.9
nominal,80.3,73.5,1016.1,12.7,7.4,10.9,90.9,72.0
nominal,81.7,73.6,1015.6,13.0,4.3,8.9,90.0,72.9
nominal,75.9,71.8,1013.6,9.6,2.1,5.8,86.0,68.9
nominal,81.2,73.7,1015.1,11.9,6.5,12.8,93.9,73.9
nominal,82.3,73.9,1011.1,14.8,3.2,8.0,90.9,72.9
anomaly,81.6,73.3,1013.1,15.0,5.4,15.0,90.0,75.9
nominal,77.4,68.1,1019.1,15.0,2.3,4.9,82.9,70.0
nominal,76.5,69.3,1010.0,12.9,6.6,9.9,90.0,68.0
anomaly,78.2,69.2,1008.9,13.3,4.1,9.9,88.0,70.0
nominal,78.0,71.1,1012.0,14.8,2.6,8.0,90.0,68.0
nominal,79.6,73.5,1015.2,15.0,5.2,8.9,86.9,72.0
nominal,81.8,72.1,1016.2,15.0,5.8,11.8,92.8,72.0
nominal,62.5,53.0,1021.1,15.0,4.5,15.0,72.0,54.0
nominal,64.8,56.7,1017.4,15.0,4.3,12.8,77.9,55.9
nominal,65.0,55.2,1018.5,15.0,5.8,10.9,72.9,56.8
nominal,65.5,55.6,1016.5,15.0,2.8,8.0,81.0,54.9
nominal,57.9,51.9,1022.8,14.8,2.4,8.0,68.0,52.0
nominal,65.8,53.2,1011.8,15.0,6.7,17.9,77.9,55.9
nominal,63.1,47.3,1021.0,15.0,6.6,15.0,72.9,52.0
nominal,66.7,53.0,1014.2,15.0,6.5,15.0,82.9,57.9
nominal,76.3,63.5,1000.6,15.0,6.9,15.0,90.9,63.9
nominal,48.8,39.3,1025.3,12.5,3.0,8.0,63.0,37.9
nominal,54.9,45.8,1021.9,14.5,6.6,11.8,68.9,45.0
nominal,58.2,51.3,1020.8,15.0,3.2,7.0,68.9,48.9
nominal,62.1,57.3,1014.0,11.2,6.2,11.8,70.9,54.9
nominal,51.3,37.3,1020.0,15.0,4.1,8.0,72.9,36.0
nominal,60.3,40.8,1020.5,15.0,5.7,14.0,70.0,50.0
nominal,51.8,36.5,1028.4,15.0,2.6,8.0,63.9,38.8
nominal,58.7,47.2,1016.2,15.0,7.9,14.0,77.9,47.8
nominal,54.3,34.6,1022.2,15.0,3.2,8.0,63.9,45.0
nominal,57.7,44.5,1020.8,15.0,3.9,11.8,79.0,45.0
nominal,61.9,48.9,1015.3,15.0,3.7,9.9,73.9,50.9
nominal,59.1,42.4,1021.6,15.0,6.7,15.9,75.9,46.9
nominal,71.7,60.1,1016.1,15.0,8.4,11.8,84.9,61.0
nominal,74.4,62.9,1012.9,14.3,8.8,12.8,84.9,65.8
nominal,50.4,41.6,1016.1,15.0,3.5,9.9,59.0,41.0
nominal,50.0,40.6,1019.3,15.0,4.2,11.8,63.9,41.0
nominal,53.4,47.6,1016.1,15.0,2.8,5.8,60.1,46.9
nominal,59.0,56.2,1012.3,10.0,6.3,11.8,66.9,54.0
nominal,57.8,54.9,1011.6,4.8,3.6,8.9,61.0,54.9
nominal,53.4,48.1,1014.0,10.5,3.5,8.9,56.8,52.0
nominal,44.3,28.4,1026.5,15.0,4.2,9.9,57.9,32.9
nominal,50.3,37.9,1026.2,15.0,2.1,8.0,70.0,39.9
nominal,56.5,41.2,1023.2,15.0,4.6,14.0,70.0,45.0
nominal,55.4,41.5,1018.4,15.0,2.8,7.0,72.0,41.9
nominal,56.4,41.5,1014.1,15.0,5.0,15.0,69.1,45.0
nominal,51.4,36.0,1022.3,15.0,10.3,15.9,59.0,45.9
nominal,41.6,25.8,1025.1,15.0,7.7,11.8,52.9,29.8
nominal,52.5,30.1,1004.2,15.0,8.8,20.0,59.0,48.9
nominal,36.2,17.9,1017.9,15.0,13.3,20.0,48.9,28.0
nominal,29.2,14.6,1025.7,14.9,10.6,15.0,32.9,27.0
nominal,27.1,15.9,1024.6,15.0,2.4,8.0,41.9,16.0
nominal,37.3,21.8,1019.0,15.0,7.1,12.8,52.0,29.8
nominal,46.2,29.3,1020.7,15.0,4.9,9.9,54.9,41.0
nominal,46.7,26.2,1014.4,15.0,4.9,9.9,63.0,34.9
nominal,55.4,33.3,1002.5,15.0,8.8,17.9,60.1,45.9
nominal,31.6,20.5,1019.0,14.8,18.1,24.9,45.9,25.0
nominal,25.0,13.0,1025.9,15.0,9.5,17.9,34.9,18.0
nominal,33.0,18.8,1017.5,15.0,2.1,4.9,54.0,21.9
nominal,39.6,24.0,1021.0,14.8,0.7,2.9,54.0,27.0
nominal,41.6,29.8,1026.3,13.3,2.1,8.9,59.9,27.9
nominal,41.7,28.5,1026.5,13.1,3.9,11.8,56.8,27.0
nominal,45.2,30.5,1016.1,15.0,2.8,8.9,57.9,34.0
nominal,46.7,39.9,1002.5,14.2,10.2,15.0,57.0,41.0
nominal,36.3,31.9,1016.0,9.6,4.9,14.0,41.0,32.9
nominal,33.6,28.5,1025.6,11.5,6.2,10.9,39.9,28.9
nominal,39.0,32.6,1025.5,8.2,2.5,5.8,47.8,32.0
nominal,39.7,34.0,1019.5,11.6,5.1,10.9,46.9,34.9
nominal,41.5,27.2,1016.0,10.9,11.7,19.8,45.0,34.9
nominal,36.9,22.4,1020.8,15.0,5.3,15.0,52.9,27.9
nominal,40.9,28.1,1014.0,15.0,3.9,8.0,55.9,30.9
nominal,43.0,32.6,1016.5,15.0,5.0,15.0,52.0,36.0
nominal,12.2,8.0,1023.8,15.0,5.3,15.0,21.9,5.0
nominal,21.0,16.5,1013.6,10.8,8.5,17.9,25.9,14.9
anomaly,27.9,22.6,1015.4,15.0,4.1,8.9,39.9,20.8
nominal,30.2,25.4,1023.0,14.0,4.1,8.9,36.9,21.9
nominal,32.2,27.7,1026.4,13.8,8.6,11.8,41.9,27.0
nominal,39.9,33.3,1019.4,12.9,10.7,15.0,50.0,34.9
nominal,36.3,30.3,1020.2,14.1,1.2,5.8,50.0,28.9
nominal,36.4,31.2,1021.0,15.0,3.6,14.0,45.9,29.8
nominal,33.6,29.1,1016.4,9.1,3.6,8.0,39.9,29.8
nominal,33.5,22.0,1021.2,13.9,14.3,29.9,39.9,27.0
nominal,34.5,23.4,1017.2,15.0,8.5,15.9,43.9,28.9
nominal,36.1,23.6,1018.1,15.0,3.7,15.9,55.9,23.9
nominal,43.9,34.1,1009.5,9.5,4.7,9.9,61.9,32.0
nominal,41.0,28.1,1017.1,15.0,9.7,18.8,55.9,34.9
nominal,26.8,15.6,1027.7,15.0,5.8,12.8,39.9,16.9
nominal,41.8,24.4,1006.3,15.0,11.6,19.8,54.9,32.9
nominal,35.8,32.5,1017.3,2.8,6.2,10.9,41.0,34.0
nominal,32.2,27.0,1017.2,14.9,5.3,14.0,36.9,25.9
nominal,30.6,20.4,1016.6,12.8,11.0,16.9,34.0,25.9
nominal,27.6,19.6,1015.0,13.2,5.6,17.9,39.9,19.9
nominal,16.2,12.7,1023.1,10.7,2.6,7.0,21.9,10.9
nominal,18.7,14.4,1020.3,10.0,5.9,15.0,38.8,7.9
nominal,27.1,21.4,1013.2,12.1,5.5,11.8,36.9,19.9
nominal,13.8,9.8,1028.4,11.8,7.7,12.8,18.9,9.9
nominal,8.5,0.7,1035.9,13.1,6.1,11.8,18.9,2.8
nominal,20.5,12.7,1029.4,14.0,10.3,23.9,25.9,16.0
nominal,22.6,14.7,1027.2,14.2,4.4,10.9,46.9,7.0
nominal,33.8,26.1,1015.5,14.5,3.0,12.8,47.8,25.9
nominal,34.1,25.7,1013.1,14.1,10.0,17.9,43.0,27.0
nominal,17.1,12.0,1020.7,12.7,7.1,16.9,25.0,9.0
nominal,22.7,18.9,1021.3,6.9,5.7,10.9,25.9,18.9
nominal,27.1,23.8,1013.4,6.5,9.2,15.0,33.1,23.9
nominal,22.0,16.3,1011.9,7.7,10.3,17.9,32.9,7.0
nominal,2.4,-5.9,1028.9,13.7,11.0,21.0,11.8,-4.0
nominal,8.4,2.2,1027.4,12.7,1.4,7.0,20.8,2.8
nominal,17.0,11.5,1028.0,13.7,5.3,11.8,29.8,9.9
nominal,33.8,25.6,1019.4,12.7,6.2,10.9,45.0,27.0
nominal,21.2,14.0,1029.5,12.8,6.1,11.8,36.9,10.9
nominal,29.3,22.8,1023.1,6.9,4.0,8.0,43.9,18.9
nominal,24.1,17.8,1020.0,11.0,5.2,15.0,36.0,11.8
nominal,8.2,-1.0,1027.5,13.3,7.8,14.0,10.9,5.9
nominal,2.4,-7.9,1034.5,12.2,7.1,14.0,8.1,-6.2
nominal,14.9,3.6,1021.3,13.5,12.4,19.8,25.0,9.0
nominal,2.2,-6.7,1029.7,11.2,13.7,18.1,9.9,-2.0
nominal,-1.7,-11.2,1037.3,13.2,9.7,15.0,5.9,-6.2
nominal,12.3,0.3,1029.1,12.4,6.9,12.8,21.9,2.8
nominal,10.1,3.5,1037.5,13.1,4.2,10.9,19.9,1.9
nominal,21.9,11.4,1035.3,13.0,4.5,10.9,46.9,9.9
nominal,34.5,25.3,1024.5,10.4,2.8,7.0,54.9,23.0
nominal,37.9,26.9,1018.3,12.0,1.7,4.9,61.0,23.9
nominal,21.0,15.3,1017.4,10.6,12.4,16.9,27.0,16.9
nominal,22.3,16.2,1021.7,10.4,7.6,15.0,28.9,16.0
nominal,7.2,3.6,1032.6,9.7,6.8,10.9,14.9,1.9
nominal,3.8,-0.3,1035.0,12.3,5.3,10.9,18.0,-4.0
nominal,16.0,11.8,1025.6,9.4,2.7,12.8,25.9,10.9
nominal,16.6,9.0,1020.8,13.0,9.5,17.9,28.9,5.0
nominal,18.3,9.3,1024.0,12.9,4.3,8.9,27.9,9.9
nominal,20.5,11.0,1024.3,13.0,3.8,8.9,27.9,10.9
nominal,24.8,14.1,1018.7,13.2,6.1,11.8,39.9,14.0
nominal,30.4,19.6,1015.6,13.6,5.9,12.8,35.1,23.0
nominal,3.3,-3.6,1029.8,13.0,12.0,14.0,20.8,-4.0
nominal,1.9,-1.3,1021.5,8.9,9.2,15.0,5.9,0.0
nominal,-2.3,-5.8,1028.8,11.0,8.5,15.9,3.9,-10.1
nominal,9.5,3.9,1026.9,14.4,5.7,9.9,29.8,0.0
nominal,22.0,14.7,1022.1,13.1,3.4,12.8,36.9,9.9
nominal,30.2,19.6,1018.0,10.8,9.6,15.9,34.9,27.0
nominal,25.5,17.2,1030.1,12.5,3.3,15.9,47.8,14.0
nominal,38.1,20.8,1018.9,13.0,4.0,9.9,52.0,28.9
nominal,38.7,24.1,1026.0,13.0,4.1,8.0,46.9,32.0
nominal,41.5,22.9,1024.7,12.5,5.3,12.8,61.9,28.9
nominal,41.3,30.8,1019.0,10.1,1.7,5.8,54.9,27.9
nominal,53.5,40.1,1007.7,12.2,11.7,24.9,64.9,48.9
nominal,29.5,20.2,1020.0,11.0,7.8,15.0,36.0,21.9
nominal,26.6,18.0,1029.9,12.9,6.0,10.9,34.9,19.9
nominal,29.3,25.2,1023.3,7.3,9.6,15.0,32.9,27.0
nominal,20.1,15.6,1017.0,4.6,11.5,15.0,25.0,16.9
nominal,12.2,8.8,1015.8,11.4,6.3,15.0,23.0,1.9
nominal,14.4,9.3,1020.3,7.9,14.9,22.0,23.9,3.9
nominal,10.5,5.8,1035.6,12.5,4.9,15.0,18.9,2.8
nominal,19.8,13.9,1030.8,13.2,6.9,14.0,28.9,14.0
nominal,26.8,22.7,1023.5,11.2,5.2,9.9,34.0,20.8
nominal,30.4,27.1,1025.9,6.9,2.0,4.9,37.9,23.9
nominal,32.5,30.0,1022.9,6.6,0.9,4.9,43.9,23.0
nominal,41.8,36.2,1017.6,10.6,1.4,3.9,61.9,30.9
nominal,49.0,36.9,1014.9,12.0,4.3,9.9,63.0,37.9
nominal,49.9,36.6,1013.1,13.1,3.4,15.0,68.9,37.9
nominal,38.0,27.1,1025.1,12.0,5.3,12.8,45.0,30.9
nominal,32.0,19.9,1029.3,13.0,5.8,11.8,37.9,27.0
nominal,30.5,17.3,1025.6,13.2,2.5,5.8,41.9,20.8
nominal,34.3,21.7,1022.1,12.1,4.0,9.9,43.0,25.9
nominal,35.6,22.7,1025.5,12.0,8.3,15.0,57.9,25.0
nominal,45.2,33.4,1024.7,11.0,6.5,11.8,55.9,34.9
nominal,43.1,27.9,1026.3,12.3,4.8,11.8,59.9,28.9
nominal,49.8,30.2,1013.5,12.1,3.3,15.9,72.9,36.9
nominal,47.3,28.2,1017.5,13.0,9.0,15.0,61.0,34.0
nominal,40.7,23.9,1021.4,13.2,5.6,15.0,52.9,28.9
nominal,49.3,26.0,1004.5,14.0,8.0,12.0,75.9,37.9
nominal,52.2,30.5,1006.7,13.0,7.5,15.0,70.0,37.9
nominal,56.5,28.1,1006.3,12.3,6.3,15.0,77.0,45.9
nominal,45.6,28.4,1013.4,12.2,6.7,15.0,68.0,32.0
nominal,59.9,30.6,1006.3,14.1,4.3,8.9,77.0,46.9
nominal,35.8,20.6,1018.6,12.0,11.7,15.9,48.9,27.9
nominal,35.4,20.2,1025.2,12.0,3.2,9.9,43.9,23.9
nominal,38.5,23.1,1012.0,12.9,7.9,15.9,52.0,27.9
nominal,35.5,22.3,1019.1,13.0,7.0,11.8,41.9,28.9
nominal,34.3,21.8,1024.3,9.6,3.4,11.8,41.0,28.9
nominal,33.7,18.8,1032.7,14.1,3.2,8.9,47.8,19.9
nominal,44.4,20.6,1023.0,12.0,3.8,8.9,68.0,27.9
nominal,53.0,27.2,1016.9,12.1,1.5,8.0,72.9,32.0
nominal,52.2,27.4,1016.4,12.3,7.4,15.0,68.9,43.9
nominal,41.9,22.6,1022.8,12.0,6.0,15.0,59.9,27.9
nominal,54.4,34.3,1006.4,13.4,7.7,15.0,72.0,43.0
nominal,33.1,19.5,1016.5,11.2,13.3,22.0,54.0,25.9
nominal,34.4,14.8,1022.3,12.0,4.6,9.9,48.9,25.0
nominal,41.6,16.2,1021.8,12.0,6.5,16.9,55.9,27.9
nominal,52.9,24.9,1014.4,12.0,4.2,9.9,66.9,43.0
nominal,52.8,26.9,1018.7,12.0,7.9,12.8,63.0,43.9
nominal,47.3,36.7,1006.7,11.6,9.1,16.9,70.9,34.9
nominal,59.7,40.3,1002.2,13.5,5.6,15.9,77.9,43.0
nominal,56.8,27.9,1020.1,12.0,9.3,19.8,75.9,41.0
nominal,65.1,34.7,1020.6,12.0,5.8,15.0,88.0,48.9
nominal,73.2,43.6,1010.8,12.0,4.0,9.9,93.9,54.9
nominal,55.9,43.2,1022.8,9.4,5.8,11.8,68.0,43.9
nominal,61.1,40.8,1015.5,12.0,9.2,14.0,79.9,45.9
nominal,76.0,60.6,998.3,12.0,11.3,22.0,86.9,66.9
anomaly,43.3,37.3,1018.2,8.6,9.4,15.0,47.8,38.8
nominal,38.8,30.1,1027.4,12.0,8.4,15.0,45.9,32.9
nominal,45.2,37.1,1025.0,9.3,2.0,4.9,55.9,37.9
nominal,49.0,40.7,1022.7,12.0,7.0,12.8,54.0,43.9
nominal,65.6,48.9,1017.1,13.4,6.5,10.9,73.9,54.9
nominal,70.5,48.7,1016.4,11.4,6.8,12.8,79.9,52.0
anomaly,53.6,48.1,1015.2,8.1,9.0,19.8,77.0,48.9
nominal,66.3,35.7,1018.5,12.8,2.9,4.9,75.9,47.8
nominal,70.5,45.8,1019.8,12.5,4.9,9.9,79.9,50.0
nominal,77.5,53.6,1013.6,12.7,8.1,11.8,86.0,63.9
nominal,70.7,39.9,1018.4,12.9,3.2,7.0,81.0,55.9
nominal,75.1,53.3,1017.5,12.0,9.8,14.0,82.0,56.8
nominal,77.2,56.4,1018.6,12.0,10.7,14.0,83.8,61.9
nominal,75.5,49.9,1021.6,12.0,7.8,9.9,83.8,59.0
nominal,75.2,42.9,1020.9,12.0,6.2,8.9,82.9,59.0
nominal,74.7,43.9,1017.7,14.8,7.2,9.9,82.9,55.9
nominal,78.0,58.3,1010.8,12.2,4.3,8.0,88.0,70.0
nominal,65.8,44.4,1015.6,14.5,5.5,9.9,72.0,54.9
nominal,70.6,45.4,1017.6,12.9,5.0,9.9,79.0,54.0
nominal,63.8,52.4,1022.8,11.5,5.0,8.0,70.0,55.9
nominal,79.5,67.3,1010.8,7.4,1.7,5.8,88.0,65.8
nominal,67.3,57.7,1018.8,9.2,2.7,7.0,72.9,59.9
nominal,72.3,57.8,1018.3,8.1,4.0,9.9,79.9,56.8
nominal,84.6,69.2,1005.9,11.8,4.6,9.9,91.0,72.0
nominal,87.1,69.8,1002.0,11.5,11.8,15.9,91.9,79.9
nominal,83.2,68.6,1009.4,11.0,11.2,14.0,90.0,75.9
nominal,81.8,69.9,1014.6,10.3,9.9,14.0,86.9,74.8
nominal,85.9,71.9,1016.3,10.4,7.7,11.8,91.9,75.9
nominal,86.9,70.8,1016.6,8.5,4.5,8.0,93.9,73.9
nominal,82.1,67.4,1017.2,11.6,2.3,8.0,90.9,68.9
nominal,78.4,63.0,1008.8,10.8,4.8,8.9,86.0,64.9
anomaly,77.2,61.8,1011.4,12.0,5.9,9.9,86.9,66.9
nominal,80.6,54.9,1012.5,12.0,11.9,15.9,86.9,66.9
nominal,79.4,58.0,1015.0,11.5,6.1,12.8,84.9,66.9
nominal,80.2,64.7,1012.3,12.9,5.2,10.9,86.9,66.9
nominal,81.3,67.6,1011.9,11.7,8.3,10.9,86.9,72.0
nominal,82.9,72.9,1011.8,11.8,7.6,15.9,88.9,72.0
nominal,80.2,69.9,1011.7,13.1,4.7,8.9,88.0,68.0
nominal,70.0,55.4,1015.5,12.9,11.1,15.0,79.0,61.0
nominal,81.5,67.6,1015.4,15.0,7.3,9.9,88.0,68.0
nominal,72.8,62.7,1018.3,11.2,2.3,5.8,79.9,64.9
nominal,72.9,64.0,1020.1,11.3,4.1,9.9,81.0,61.0
nominal,81.4,68.8,1014.6,13.5,8.0,12.8,86.9,70.0
nominal,86.5,71.1,1006.7,11.5,8.3,15.0,93.9,72.9
nominal,78.7,63.8,1015.4,12.2,4.0,11.8,90.0,66.9
nominal,76.8,59.8,1014.4,14.1,11.4,18.8,81.9,61.0
nominal,77.1,60.5,1015.2,12.5,6.5,9.9,82.9,63.9
nominal,73.7,53.6,1017.2,12.0,9.4,15.9,81.0,63.0
nominal,71.4,51.9,1019.2,12.2,4.9,8.0,77.9,55.9
nominal,73.0,56.8,1019.3,10.1,2.9,5.8,79.9,55.9
nominal,76.1,67.7,1016.3,14.3,3.2,5.8,83.8,70.0
nominal,78.5,70.6,1016.7,5.0,2.9,4.9,86.9,68.9
nominal,76.8,65.9,1018.0,11.3,6.5,9.9,82.9,64.9
nominal,67.7,52.1,1025.2,12.2,3.4,7.0,77.0,54.0
nominal,74.5,66.0,1019.5,12.0,3.4,7.0,79.9,68.0
nominal,75.1,67.9,1021.4,8.5,8.1,10.9,84.9,64.9
nominal,68.2,61.1,1022.8,10.2,4.8,8.0,81.0,61.9
nominal,70.4,56.4,1020.4,14.0,5.8,10.9,77.9,54.9
nominal,78.5,61.5,1013.6,12.2,4.3,5.8,88.0,61.0
nominal,80.6,64.2,1014.5,11.8,2.3,7.0,88.9,64.9
nominal,75.4,60.1,1015.5,15.0,7.7,10.9,83.8,57.9
nominal,80.5,63.1,1013.9,12.0,6.8,11.8,88.9,64.9
nominal,84.4,67.5,1018.1,9.8,3.0,7.0,92.8,68.0
nominal,86.9,70.1,1016.3,10.2,6.6,19.8,95.0,72.9
nominal,68.7,60.3,1016.6,14.0,4.3,8.0,73.9,55.9
nominal,73.2,65.5,1010.9,8.1,5.8,11.8,81.9,65.8
nominal,65.5,53.9,1023.7,11.5,7.7,9.9,68.9,61.0
nominal,64.8,52.4,1026.4,14.8,3.6,7.0,70.9,56.8
nominal,67.4,52.8,1024.9,15.0,4.8,9.9,74.8,55.9
nominal,72.5,53.7,1024.6,13.3,1.9,5.8,79.9,56.8
nominal,74.4,57.5,1020.8,12.7,5.0,9.9,81.9,59.9
nominal,76.2,61.5,1018.5,10.8,4.6,8.0,86.0,59.0
nominal,78.5,62.6,1017.9,11.5,5.6,9.9,88.0,61.0
nominal,81.1,65.5,1017.3,11.3,12.3,17.9,88.9,66.9
nominal,84.8,67.2,1013.8,11.5,12.6,18.8,91.9,72.0
nominal,85.5,68.2,1011.4,12.0,8.4,11.8,92.8,73.9
nominal,68.7,49.5,1015.9,11.0,7.5,12.8,79.9,57.9
nominal,64.6,46.9,1022.2,12.4,3.8,12.8,74.8,50.9
nominal,64.6,48.9,1023.1,12.0,0.4,2.9,81.9,50.0
nominal,68.3,51.4,1021.7,12.3,1.8,8.0,86.0,54.0
nominal,72.1,54.0,1017.9,12.9,1.8,5.8,86.0,59.9
anomaly,49.9,45.2,1015.6,9.8,1.7,5.8,59.0,41.0
nominal,58.8,45.3,1011.8,12.2,8.0,11.8,73.9,48.9
nominal,54.7,43.1,1012.2,11.3,1.2,5.8,73.9,39.9
nominal,61.2,44.5,1015.1,12.0,1.8,6.0,72.9,46.9
nominal,64.6,49.5,1013.5,12.0,3.5,12.8,86.9,50.0
nominal,75.9,57.3,1006.7,12.0,5.3,9.9,93.9,64.9
nominal,67.3,54.8,1008.5,9.8,5.5,8.9,86.9,59.9
nominal,59.9,54.6,1024.8,5.9,5.4,8.0,68.0,56.8
anomaly,59.3,53.5,1019.9,8.5,3.7,9.9,70.0,54.9
nominal,54.6,40.9,1019.3,11.8,6.0,12.8,64.9,45.0
nominal,52.4,36.0,1023.9,14.0,1.8,5.8,66.9,37.9
nominal,55.3,37.9,1025.2,13.5,3.1,9.9,70.9,43.9
nominal,54.5,37.6,1023.9,15.0,3.9,8.0,66.9,43.0
nominal,54.9,37.3,1020.3,15.0,2.2,7.0,70.9,41.0
nominal,56.8,47.8,1021.2,11.4,1.1,2.9,70.0,43.9
nominal,57.9,46.6,1020.6,10.5,2.3,8.0,70.9,43.9
anomaly,62.3,52.2,1008.0,11.0,9.0,15.0,70.9,48.9
nominal,57.4,45.1,1013.6,15.0,4.5,11.8,68.0,45.0
nominal,56.6,46.3,1017.5,13.3,1.5,8.0,75.9,43.0
nominal,61.1,48.9,1012.5,14.9,2.0,8.0,74.8,48.9
nominal,60.9,49.6,1009.0,10.8,8.7,16.9,68.0,54.0
nominal,41.3,24.8,1026.1,13.5,7.6,16.9,52.9,30.9
nominal,41.9,29.1,1025.5,13.0,3.1,11.8,61.9,28.9
nominal,52.5,38.0,1017.4,12.4,7.0,14.0,70.0,39.9
nominal,58.7,46.3,1008.9,12.0,8.0,12.8,68.9,52.0
nominal,57.3,39.3,1015.2,13.2,5.6,12.8,63.0,52.9
nominal,45.3,32.3,1021.7,12.2,0.6,4.9,57.9,34.9
anomaly,49.6,34.2,1018.6,12.6,1.9,5.8,57.9,43.0
nominal,46.5,33.7,1011.4,13.3,4.0,15.9,61.0,36.0
nominal,54.5,42.4,1001.7,13.9,6.4,9.9,64.9,45.9
nominal,49.7,39.5,1009.1,12.9,6.7,10.9,59.9,43.9
nominal,44.6,37.2,1013.0,8.3,2.0,8.0,54.0,38.8
nominal,45.9,33.0,1019.6,13.1,2.1,7.0,59.9,34.0
nominal,54.6,39.7,1017.9,12.0,8.7,15.9,72.0,43.9
nominal,53.9,45.0,1011.1,10.2,5.4,14.0,63.0,52.0
nominal,40.9,25.7,1027.0,14.5,3.3,12.8,54.0,29.8
nominal,44.9,35.6,1021.4,9.3,7.8,12.8,52.0,38.8
nominal,47.3,43.1,1015.5,7.4,8.2,15.0,59.9,41.0
nominal,42.4,26.0,1031.3,13.1,0.9,4.9,52.9,32.9
nominal,41.1,25.6,1024.2,15.0,4.6,17.9,54.0,30.9
anomaly,43.9,40.2,1011.7,8.3,6.4,16.9,46.9,41.9
nominal,34.7,20.9,1033.6,12.9,3.4,9.9,43.0,28.9
nominal,36.5,27.4,1032.8,11.5,3.2,7.0,50.9,27.0
nominal,39.1,31.1,1019.8,12.8,1.1,4.9,46.9,30.9
nominal,38.6,27.9,1022.3,12.0,1.4,5.8,47.8,27.9
nominal,32.2,22.5,1005.8,10.3,12.8,19.8,39.9,27.9
nominal,28.6,20.1,1020.6,10.9,4.1,9.9,34.9,23.9
nominal,30.7,21.5,1023.2,13.3,1.7,8.9,46.9,21.9
nominal,42.4,27.9,1016.7,13.2,3.8,9.9,61.0,34.0
nominal,45.6,33.4,1011.7,13.0,2.1,8.9,56.8,34.9
